unique_id,canonical_bitmask,orientations,canonical_coords,black_remaining,white_remaining,diff_black_minus_white,parity_possible,solution_count
529666,2768242705,8,a1 a5 b6 e1 e3 e6 f2,12,17,-5,1,0
529695,1342179666,8,a2 a5 b1 b3 b6 e5 f1,15,14,1,1,0
529719,1077938514,8,a2 a5 b1 b3 b6 d5 f1,16,13,3,1,0
529736,1073809746,8,a2 a5 b1 b3 b6 c5 f1,15,14,1,1,0
529741,1082198338,8,a2 b1 b3 b6 c5 d6 f1,15,14,1,1,0
529747,1073745234,8,a2 a5 b1 b3 b5 b6 f1,16,13,3,1,0
529754,18790549521,8,a1 a5 b6 c5 e6 f1 f5,14,15,-1,1,0
529757,1610615122,8,a2 a5 b1 b3 b6 e6 f1,16,13,3,1,0
529759,1082132818,8,a2 a5 b1 b3 b6 d6 f1,15,14,1,1,0
529760,1073875282,8,a2 a5 b1 b3 b6 c6 f1,16,13,3,1,0
529795,21500002,8,a2 a6 b1 c1 d2 d5 e1,15,14,1,1,0
529845,1207961686,8,a2 a3 a5 b1 b6 e4 f1,15,14,1,1,0
529872,19402850,8,a2 a6 b1 c1 d2 d4 e1,14,15,-1,1,0
529930,1075841110,8,a2 a3 a5 b1 b6 d4 f1,14,15,-1,1,0
529944,18354274,8,a2 a6 b1 c1 d2 d3 e1,15,14,1,1,0
529965,2166491153,8,a1 a5 b6 c6 d4 e1 f2,12,17,-5,1,0
530003,1073776726,8,a2 a3 a5 b1 b6 c4 f1,15,14,1,1,0
530025,554176610,8,a2 a6 b1 c1 d2 e1 e6,15,14,1,1,0
530026,2168588305,8,a1 a5 b6 c6 d5 e1 f2,13,16,-3,1,0
530033,285741154,8,a2 a6 b1 c1 d2 e1 e5,14,15,-1,1,0
530041,151523426,8,a2 a6 b1 c1 d2 e1 e4,15,14,1,1,0
530048,84414562,8,a2 a6 b1 c1 d2 e1 e3,14,15,-1,1,0
530054,50860130,8,a2 a6 b1 c1 d2 e1 e2,15,14,1,1,0
530060,1614940177,8,a1 a5 b6 c6 d5 e6 f1,15,14,1,1,0
530061,1610613334,8,a2 a3 a5 b1 b4 e6 f1,15,14,1,1,0
530062,1082131030,8,a2 a3 a5 b1 b4 d6 f1,14,15,-1,1,0
530063,1073873494,8,a2 a3 a5 b1 b4 c6 f1,15,14,1,1,0
530064,1073744470,8,a2 a3 a5 b1 b4 b6 f1,14,15,-1,1,0
530076,2172782609,8,a1 a5 b6 c6 d6 e1 f2,12,17,-5,1,0
530114,1073743966,8,a2 a3 a4 a5 b1 b6 f1,15,14,1,1,0
530130,2298611729,8,a1 a5 b6 c6 e1 e4 f2,13,16,-3,1,0
530135,2432829457,8,a1 a5 b6 c6 e1 e5 f2,12,17,-5,1,0
530139,2701264913,8,a1 a5 b6 c6 e1 e6 f2,13,16,-3,1,0
530142,2701135970,8,a2 a6 b1 c1 e1 e6 f2,15,14,1,1,0
530143,6459361297,4,a1 a5 b6 c6 e1 f2 f3,13,16,-3,1,0
530144,6467618833,8,a1 a5 b6 d6 e1 f2 f3,12,17,-5,1,0
530145,6996101137,8,a1 a5 b6 e1 e6 f2 f3,13,16,-3,1,0
530174,1342179414,8,a2 a3 a5 b1 b6 e5 f1,14,15,-1,1,0
530198,1077938262,8,a2 a3 a5 b1 b6 d5 f1,15,14,1,1,0
530200,1614938182,8,a2 a3 b1 c6 d5 e6 f1,17,12,5,1,0
530215,1073809494,8,a2 a3 a5 b1 b6 c5 f1,14,15,-1,1,0
530220,1082198086,8,a2 a3 b1 b6 c5 d6 f1,14,15,-1,1,0
530226,1073744982,8,a2 a3 a5 b1 b5 b6 f1,15,14,1,1,0
530233,18790615057,8,a1 a5 b6 c6 e6 f1 f5,15,14,1,1,0
530236,1610614870,8,a2 a3 a5 b1 b6 e6 f1,15,14,1,1,0
530238,1082132566,8,a2 a3 a5 b1 b6 d6 f1,14,15,-1,1,0
530239,1073875030,8,a2 a3 a5 b1 b6 c6 f1,15,14,1,1,0
530313,1210058834,8,a2 a5 b1 b6 d4 e4 f1,15,14,1,1,0
530378,1207994450,8,a2 a5 b1 b6 c4 e4 f1,16,13,3,1,0
530430,1207962194,8,a2 a5 b1 b4 b6 e4 f1,15,14,1,1,0
530472,1207961690,8,a2 a4 a5 b1 b6 e4 f1,16,13,3,1,0
530506,1476397138,8,a2 a5 b1 b6 e4 e5 f1,15,14,1,1,0
530531,1212155986,8,a2 a5 b1 b6 d5 e4 f1,16,13,3,1,0
530549,1208027218,8,a2 a5 b1 b6 c5 e4 f1,15,14,1,1,0
530554,1216415810,8,a2 b1 b6 c5 d6 e4 f1,15,14,1,1,0
530560,1207962706,8,a2 a5 b1 b5 b6 e4 f1,16,13,3,1,0
530569,1744832594,8,a2 a5 b1 b6 e4 e6 f1,16,13,3,1,0
530571,1216350290,8,a2 a5 b1 b6 d6 e4 f1,15,14,1,1,0
530572,1208092754,8,a2 a5 b1 b6 c6 e4 f1,16,13,3,1,0
530641,1075873874,8,a2 a5 b1 b6 c4 d4 f1,15,14,1,1,0
530701,1075841618,8,a2 a5 b1 b4 b6 d4 f1,14,15,-1,1,0
530750,1075841114,8,a2 a4 a5 b1 b6 d4 f1,15,14,1,1,0
530775,2703229026,8,a2 a6 b1 d4 e1 e6 f2,15,14,1,1,0
530791,1352728642,8,a2 b1 c5 d4 d6 e5 f1,14,15,-1,1,0
530804,1344276562,8,a2 a5 b1 b6 d4 e5 f1,14,15,-1,1,0
530829,1080035410,8,a2 a5 b1 b6 d4 d5 f1,15,14,1,1,0
530831,1617035330,8,a2 b1 c6 d4 d5 e6 f1,17,12,5,1,0
530846,1075906642,8,a2 a5 b1 b6 c5 d4 f1,14,15,-1,1,0
530851,1084295234,8,a2 b1 b6 c5 d4 d6 f1,14,15,-1,1,0
530857,1075842130,8,a2 a5 b1 b5 b6 d4 f1,15,14,1,1,0
530866,1612712018,8,a2 a5 b1 b6 d4 e6 f1,15,14,1,1,0
530868,1084229714,8,a2 a5 b1 b6 d4 d6 f1,14,15,-1,1,0
530869,1075972178,8,a2 a5 b1 b6 c6 d4 f1,15,14,1,1,0
530889,2170554385,8,a1 a5 b6 d4 d5 e1 f2,12,17,-5,1,0
530927,1073777234,8,a2 a5 b1 b4 b6 c4 f1,15,14,1,1,0
530977,1073776730,8,a2 a4 a5 b1 b6 c4 f1,16,13,3,1,0
531001,2703230993,8,a1 a5 b6 d4 e1 e6 f2,12,17,-5,1,0
531004,2702180450,8,a2 a6 b1 d3 e1 e6 f2,16,13,3,1,0
531033,1342212178,8,a2 a5 b1 b6 c4 e5 f1,15,14,1,1,0
531057,1077971026,8,a2 a5 b1 b6 c4 d5 f1,16,13,3,1,0
531074,1073842258,8,a2 a5 b1 b6 c4 c5 f1,15,14,1,1,0
531079,1082230850,8,a2 b1 b6 c4 c5 d6 f1,15,14,1,1,0
531085,1073777746,8,a2 a5 b1 b5 b6 c4 f1,16,13,3,1,0
531094,1610647634,8,a2 a5 b1 b6 c4 e6 f1,16,13,3,1,0
531096,1082165330,8,a2 a5 b1 b6 c4 d6 f1,15,14,1,1,0
531097,1073907794,8,a2 a5 b1 b6 c4 c6 f1,16,13,3,1,0
531106,2176845841,8,a1 a5 b6 d5 d6 e1 f2,12,17,-5,1,0
531144,1073744474,8,a2 a4 a5 b1 b4 b6 f1,15,14,1,1,0
531160,2302674961,4,a1 a5 b6 d5 e1 e4 f2,13,16,-3,1,0
531165,2436892689,8,a1 a5 b6 d5 e1 e5 f2,12,17,-5,1,0
531169,2705328145,8,a1 a5 b6 d5 e1 e6 f2,13,16,-3,1,0
531172,2701656162,8,a2 a6 b1 d2 e1 e6 f2,15,14,1,1,0
531173,2306869265,8,a1 a5 b6 d6 e1 e4 f2,12,17,-5,1,0
531174,2835351569,8,a1 a5 b6 e1 e4 e6 f2,13,16,-3,1,0
531203,1342179922,8,a2 a5 b1 b4 b6 e5 f1,14,15,-1,1,0
531227,1077938770,8,a2 a5 b1 b4 b6 d5 f1,15,14,1,1,0
531229,1614938690,8,a2 b1 b4 c6 d5 e6 f1,17,12,5,1,0
531244,1073810002,8,a2 a5 b1 b4 b6 c5 f1,14,15,-1,1,0
531249,1082198594,8,a2 b1 b4 b6 c5 d6 f1,14,15,-1,1,0
531255,1073745490,8,a2 a5 b1 b4 b5 b6 f1,15,14,1,1,0
531264,1610615378,8,a2 a5 b1 b4 b6 e6 f1,15,14,1,1,0
531266,1082133074,8,a2 a5 b1 b4 b6 d6 f1,14,15,-1,1,0
531267,1073875538,8,a2 a5 b1 b4 b6 c6 f1,15,14,1,1,0
531288,2709522449,8,a1 a5 b6 d6 e1 e6 f2,12,17,-5,1,0
531291,2701394018,8,a2 a6 b1 d1 e1 e6 f2,16,13,3,1,0
531293,11291068433,8,a1 a5 b6 e1 e6 f2 f4,12,17,-5,1,0
531322,1342179418,8,a2 a4 a5 b1 b6 e5 f1,15,14,1,1,0
531346,1077938266,8,a2 a4 a5 b1 b6 d5 f1,16,13,3,1,0
531363,1073809498,8,a2 a4 a5 b1 b6 c5 f1,15,14,1,1,0
531368,1082198090,8,a2 a4 b1 b6 c5 d6 f1,15,14,1,1,0
531374,1073744986,8,a2 a4 a5 b1 b5 b6 f1,16,13,3,1,0
531383,1610614874,8,a2 a4 a5 b1 b6 e6 f1,16,13,3,1,0
531385,1082132570,8,a2 a4 a5 b1 b6 d6 f1,15,14,1,1,0
531386,1073875034,8,a2 a4 a5 b1 b6 c6 f1,16,13,3,1,0
531402,2835349602,8,a2 a6 b1 e1 e4 e6 f2,16,13,3,1,0
531412,2768240738,8,a2 a6 b1 e1 e3 e6 f2,15,14,1,1,0
531414,2705457169,8,a1 a5 c6 d5 e1 e6 f2,14,15,-1,1,0
531416,2969569297,8,a1 a5 b6 e1 e5 e6 f2,12,17,-5,1,0
531419,2734686306,8,a2 a6 b1 e1 e2 e6 f2,16,13,3,1,0
531423,18790484050,4,a2 a5 b1 b6 e6 f1 f5,16,13,3,1,0
531425,11291066466,8,a2 a6 b1 e1 e6 f2 f4,15,14,1,1,0
531426,6996099170,8,a2 a6 b1 e1 e6 f2 f3,16,13,3,1,0
531445,1346373714,8,a2 a5 b1 b6 d5 e5 f1,15,14,1,1,0
531447,1883373634,8,a2 b1 c6 d5 e5 e6 f1,17,12,5,1,0
531462,1342244946,8,a2 a5 b1 b6 c5 e5 f1,14,15,-1,1,0
531467,1350633538,8,a2 b1 b6 c5 d6 e5 f1,14,15,-1,1,0
531473,1342180434,8,a2 a5 b1 b5 b6 e5 f1,15,14,1,1,0
531482,1879050322,8,a2 a5 b1 b6 e5 e6 f1,15,14,1,1,0
531484,1350568018,8,a2 a5 b1 b6 d6 e5 f1,14,15,-1,1,0
531485,1342310482,8,a2 a5 b1 b6 c6 e5 f1,15,14,1,1,0
531500,1078003794,8,a2 a5 b1 b6 c5 d5 f1,15,14,1,1,0
531502,1615003714,8,a2 b1 c5 c6 d5 e6 f1,17,12,5,1,0
531505,1086392386,8,a2 b1 b6 c5 d5 d6 f1,15,14,1,1,0
531511,1077939282,8,a2 a5 b1 b5 b6 d5 f1,16,13,3,1,0
531519,1614938194,8,a2 a5 b1 c6 d5 e6 f1,17,12,5,1,0
531520,1614809170,8,a2 a5 b1 b6 d5 e6 f1,16,13,3,1,0
531522,1086326866,8,a2 a5 b1 b6 d5 d6 f1,15,14,1,1,0
531523,1078069330,8,a2 a5 b1 b6 c6 d5 f1,16,13,3,1,0
531526,1614940226,8,a2 b1 b6 c6 d5 e6 f1,17,12,5,1,0
531532,1073810514,8,a2 a5 b1 b5 b6 c5 f1,15,14,1,1,0
531537,1082199106,8,a2 b1 b5 b6 c5 d6 f1,15,14,1,1,0
531541,1610680402,8,a2 a5 b1 b6 c5 e6 f1,15,14,1,1,0
531543,1082198098,8,a2 a5 b1 b6 c5 d6 f1,14,15,-1,1,0
531544,1073940562,8,a2 a5 b1 b6 c5 c6 f1,15,14,1,1,0
531546,1619068994,8,a2 b1 b6 c5 d6 e6 f1,15,14,1,1,0
531551,1610615890,8,a2 a5 b1 b5 b6 e6 f1,16,13,3,1,0
531553,1082133586,8,a2 a5 b1 b5 b6 d6 f1,15,14,1,1,0
531554,1073876050,8,a2 a5 b1 b5 b6 c6 f1,16,13,3,1,0
531560,1619003474,8,a2 a5 b1 b6 d6 e6 f1,15,14,1,1,0
531561,1610745938,8,a2 a5 b1 b6 c6 e6 f1,16,13,3,1,0
531562,1082263634,8,a2 a5 b1 b6 c6 d6 f1,15,14,1,1,0
533900,1140853332,8,a3 a5 b1 b4 b6 e3 f1,13,16,-3,1,0
534988,1140918864,8,a5 b1 b4 b6 c5 e3 f1,13,16,-3,1,0
535237,1149306960,8,a5 b1 b6 c5 d6 e3 f1,13,16,-3,1,0
536913,1074793044,8,a3 a5 b1 b4 b6 d3 f1,14,15,-1,1,0
538043,1074858576,8,a5 b1 b4 b6 c5 d3 f1,14,15,-1,1,0
538298,1083246672,8,a5 b1 b6 c5 d3 d6 f1,14,15,-1,1,0
539237,1073760852,8,a3 a5 b1 b4 b6 c3 f1,13,16,-3,1,0
540435,1073826384,8,a5 b1 b4 b6 c3 c5 f1,13,16,-3,1,0
540743,1082214480,8,a5 b1 b6 c3 c5 d6 f1,13,16,-3,1,0
541048,1073744724,8,a3 a5 b1 b3 b4 b6 f1,14,15,-1,1,0
542221,1073810256,8,a5 b1 b3 b4 b6 c5 f1,14,15,-1,1,0
542513,1082198352,8,a5 b1 b3 b6 c5 d6 f1,14,15,-1,1,0
542714,1207962196,8,a3 a5 b1 b4 b6 e4 f1,14,15,-1,1,0
542962,1075841620,8,a3 a5 b1 b4 b6 d4 f1,13,16,-3,1,0
543155,1073777236,8,a3 a5 b1 b4 b6 c4 f1,14,15,-1,1,0
543373,2701660194,8,a2 a6 c1 d2 e1 e6 f2,14,15,-1,1,0
543402,1342179924,8,a3 a5 b1 b4 b6 e5 f1,13,16,-3,1,0
543426,1077938772,8,a3 a5 b1 b4 b6 d5 f1,14,15,-1,1,0
543443,1073810004,8,a3 a5 b1 b4 b6 c5 f1,13,16,-3,1,0
543454,1073745492,8,a3 a5 b1 b4 b5 b6 f1,14,15,-1,1,0
543463,1610615380,8,a3 a5 b1 b4 b6 e6 f1,14,15,-1,1,0
543465,1082133076,8,a3 a5 b1 b4 b6 d6 f1,13,16,-3,1,0
543466,1073875540,8,a3 a5 b1 b4 b6 c6 f1,14,15,-1,1,0
543706,1082198100,8,a3 a5 b1 b6 c5 d6 f1,13,16,-3,1,0
544312,1208027728,8,a5 b1 b4 b6 c5 e4 f1,14,15,-1,1,0
544561,1216415824,8,a5 b1 b6 c5 d6 e4 f1,14,15,-1,1,0
544898,1075907152,8,a5 b1 b4 b6 c5 d4 f1,13,16,-3,1,0
545066,554193056,8,a6 b2 c1 c3 d2 e1 e6,13,16,-3,1,0
545147,1084295248,8,a5 b1 b6 c5 d4 d6 f1,13,16,-3,1,0
545298,1073842768,8,a5 b1 b4 b6 c4 c5 f1,14,15,-1,1,0
545553,1082230864,8,a5 b1 b6 c4 c5 d6 f1,14,15,-1,1,0
545650,1073810008,8,a4 a5 b1 b4 b6 c5 f1,14,15,-1,1,0
545680,2768764962,4,a2 a6 d2 e1 e3 e6 f2,14,15,-1,1,0
545723,1342245456,8,a5 b1 b4 b6 c5 e5 f1,13,16,-3,1,0
545764,1078004304,8,a5 b1 b4 b6 c5 d5 f1,14,15,-1,1,0
545808,1610680912,8,a5 b1 b4 b6 c5 e6 f1,14,15,-1,1,0
545810,1082198608,8,a5 b1 b4 b6 c5 d6 f1,13,16,-3,1,0
545811,1073941072,8,a5 b1 b4 b6 c5 c6 f1,14,15,-1,1,0
545949,1082198104,8,a4 a5 b1 b6 c5 d6 f1,14,15,-1,1,0
546027,1350633552,8,a5 b1 b6 c5 d6 e5 f1,13,16,-3,1,0
546064,1086392400,8,a5 b1 b6 c5 d5 d6 f1,14,15,-1,1,0
546082,1614940240,8,a5 b1 b6 c6 d5 e6 f1,16,13,3,1,0
546089,1082199120,8,a5 b1 b5 b6 c5 d6 f1,14,15,-1,1,0
546096,1619069008,8,a5 b1 b6 c5 d6 e6 f1,14,15,-1,1,0
554796,1352730625,8,a1 b6 c5 d4 d6 e5 f1,12,17,-5,1,0
560679,1107823124,8,a3 a5 b4 b6 d2 e2 f1,13,16,-3,1,0
561616,1107888656,8,a5 b4 b6 c5 d2 e2 f1,13,16,-3,1,0
561834,1116276752,8,a5 b6 c5 d2 d6 e2 f1,13,16,-3,1,0
565502,1107307028,8,a3 a5 b4 b6 c2 e2 f1,14,15,-1,1,0
566163,1107372560,8,a5 b4 b6 c2 c5 e2 f1,14,15,-1,1,0
566380,1115760656,8,a5 b6 c2 c5 d6 e2 f1,14,15,-1,1,0
567732,17323168,8,a6 b2 b5 c1 c3 d2 e1,13,16,-3,1,0
568563,1107298964,8,a3 a5 b2 b4 b6 e2 f1,13,16,-3,1,0
569051,1107364496,8,a5 b2 b4 b6 c5 e2 f1,13,16,-3,1,0
569189,1115752592,8,a5 b2 b6 c5 d6 e2 f1,13,16,-3,1,0
570194,1107298586,8,a2 a4 a5 b3 b6 e2 f1,16,13,3,1,0
570370,1107298838,8,a2 a3 a5 b4 b6 e2 f1,14,15,-1,1,0
570716,1107364370,8,a2 a5 b4 b6 c5 e2 f1,14,15,-1,1,0
570730,1644169746,8,a2 a5 b4 b6 e2 e6 f1,15,14,1,1,0
570803,1115752466,8,a2 a5 b6 c5 d6 e2 f1,14,15,-1,1,0
571275,1108347412,8,a3 a5 b4 b6 d3 e2 f1,14,15,-1,1,0
571336,1108412944,4,a5 b4 b6 c5 d3 e2 f1,14,15,-1,1,0
571663,1107315220,8,a3 a5 b4 b6 c3 e2 f1,13,16,-3,1,0
571886,1107380752,8,a5 b4 b6 c3 c5 e2 f1,13,16,-3,1,0
571962,1109395988,8,a3 a5 b4 b6 d4 e2 f1,13,16,-3,1,0
572030,1107299092,8,a3 a5 b3 b4 b6 e2 f1,14,15,-1,1,0
572192,1107364624,8,a5 b3 b4 b6 c5 e2 f1,14,15,-1,1,0
572239,1111493140,8,a3 a5 b4 b6 d5 e2 f1,14,15,-1,1,0
572264,1107331604,8,a3 a5 b4 b6 c4 e2 f1,14,15,-1,1,0
572315,1107364372,8,a3 a5 b4 b6 c5 e2 f1,13,16,-3,1,0
572319,1107299860,8,a3 a5 b4 b5 b6 e2 f1,14,15,-1,1,0
572324,1115687444,8,a3 a5 b4 b6 d6 e2 f1,13,16,-3,1,0
572325,1107429908,8,a3 a5 b4 b6 c6 e2 f1,14,15,-1,1,0
572359,1107397136,4,a5 b4 b6 c4 c5 e2 f1,14,15,-1,1,0
572371,1107364376,8,a4 a5 b4 b6 c5 e2 f1,14,15,-1,1,0
577334,1074276884,8,a3 a5 b4 b6 c2 d2 f1,13,16,-3,1,0
578255,1074342416,8,a5 b4 b6 c2 c5 d2 f1,13,16,-3,1,0
578471,1082730512,8,a5 b6 c2 c5 d2 d6 f1,13,16,-3,1,0
580957,17322656,8,a6 b2 b4 c1 c3 d2 e1,12,17,-5,1,0
580960,1074414212,8,a3 b2 b4 c3 c6 d2 f1,13,16,-3,1,0
582094,1074268820,8,a3 a5 b2 b4 b6 d2 f1,12,17,-5,1,0
583002,1074334352,8,a5 b2 b4 b6 c5 d2 f1,12,17,-5,1,0
583218,1082722448,8,a5 b2 b6 c5 d2 d6 f1,12,17,-5,1,0
583370,1680359426,4,a2 c3 d2 d4 e3 e6 f1,14,15,-1,1,0
585239,34873952,8,a6 b1 b4 c2 d1 d3 e2,17,12,5,1,0
585355,1074268442,8,a2 a4 a5 b3 b6 d2 f1,15,14,1,1,0
585683,1074268694,8,a2 a3 a5 b4 b6 d2 f1,13,16,-3,1,0
586574,1074334226,8,a2 a5 b4 b6 c5 d2 f1,13,16,-3,1,0
586790,1082722322,8,a2 a5 b6 c5 d2 d6 f1,13,16,-3,1,0
587140,69812768,4,a6 b4 c3 c5 d2 d4 e3,12,17,-5,1,0
587151,1143490576,4,a5 b6 c3 d2 d4 e3 f1,12,17,-5,1,0
587466,1141377556,8,a3 a5 b4 b6 d2 e3 f1,12,17,-5,1,0
587526,1141443088,4,a5 b4 b6 c5 d2 e3 f1,12,17,-5,1,0
588823,1075317268,8,a3 a5 b4 b6 d2 d3 f1,13,16,-3,1,0
589734,1075382800,8,a5 b4 b6 c5 d2 d3 f1,13,16,-3,1,0
589950,1083770896,8,a5 b6 c5 d2 d3 d6 f1,13,16,-3,1,0
590675,1074285076,8,a3 a5 b4 b6 c3 d2 f1,12,17,-5,1,0
591580,1074350608,8,a5 b4 b6 c3 c5 d2 f1,12,17,-5,1,0
591796,1082738704,8,a5 b6 c3 c5 d2 d6 f1,12,17,-5,1,0
592054,1074268948,8,a3 a5 b3 b4 b6 d2 f1,13,16,-3,1,0
592955,1074334480,8,a5 b3 b4 b6 c5 d2 f1,13,16,-3,1,0
593171,1082722576,8,a5 b3 b6 c5 d2 d6 f1,13,16,-3,1,0
593351,1149315088,8,a5 b6 c2 c5 d6 e3 f1,13,16,-3,1,0
593571,1076365844,8,a3 a5 b4 b6 d2 d4 f1,12,17,-5,1,0
593736,1074301460,8,a3 a5 b4 b6 c4 d2 f1,13,16,-3,1,0
593920,1149307024,8,a5 b2 b6 c5 d6 e3 f1,12,17,-5,1,0
593941,1078462996,8,a3 a5 b4 b6 d2 d5 f1,13,16,-3,1,0
593956,1074334228,8,a3 a5 b4 b6 c5 d2 f1,12,17,-5,1,0
593966,1074269716,8,a3 a5 b4 b5 b6 d2 f1,13,16,-3,1,0
593975,1149306898,8,a2 a5 b6 c5 d6 e3 f1,13,16,-3,1,0
593977,1082657300,8,a3 a5 b4 b6 d2 d6 f1,12,17,-5,1,0
593978,1074399764,8,a3 a5 b4 b6 c6 d2 f1,13,16,-3,1,0
594172,1082722324,8,a3 a5 b6 c5 d2 d6 f1,12,17,-5,1,0
594678,1140926992,8,a5 b4 b6 c2 c5 e3 f1,13,16,-3,1,0
594894,1140861460,8,a3 a5 b4 b6 c2 e3 f1,13,16,-3,1,0
595174,1076431376,8,a5 b4 b6 c5 d2 d4 f1,12,17,-5,1,0
595319,17387680,8,a6 b2 c1 c3 c5 d2 e1,12,17,-5,1,0
595390,1084819472,8,a5 b6 c5 d2 d4 d6 f1,12,17,-5,1,0
595504,1074366992,8,a5 b4 b6 c4 c5 d2 f1,13,16,-3,1,0
595691,34938976,8,a6 b1 c2 c5 d1 d3 e2,17,12,5,1,0
595720,1082755088,8,a5 b6 c4 c5 d2 d6 f1,13,16,-3,1,0
595798,1074334232,8,a4 a5 b4 b6 c5 d2 f1,13,16,-3,1,0
595854,1140918928,8,a5 b2 b4 b6 c5 e3 f1,12,17,-5,1,0
595889,1078528528,8,a5 b4 b6 c5 d2 d5 f1,13,16,-3,1,0
595928,1140918802,8,a2 a5 b4 b6 c5 e3 f1,13,16,-3,1,0
595930,1082722832,8,a5 b4 b6 c5 d2 d6 f1,12,17,-5,1,0
595931,1074465296,8,a5 b4 b6 c5 c6 d2 f1,13,16,-3,1,0
596056,1082722328,8,a4 a5 b6 c5 d2 d6 f1,13,16,-3,1,0
596126,1140853396,8,a3 a5 b2 b4 b6 e3 f1,12,17,-5,1,0
596161,1086916624,8,a5 b6 c5 d2 d5 d6 f1,13,16,-3,1,0
596179,1140853018,8,a2 a4 a5 b3 b6 e3 f1,15,14,1,1,0
596186,1082723344,8,a5 b5 b6 c5 d2 d6 f1,13,16,-3,1,0
596193,1140853270,8,a2 a3 a5 b4 b6 e3 f1,13,16,-3,1,0
597862,17322400,8,a6 b2 b3 c1 c3 d2 e1,13,16,-3,1,0
598976,1073752724,8,a3 a5 b2 b4 b6 c2 f1,13,16,-3,1,0
599823,1073818256,8,a5 b2 b4 b6 c2 c5 f1,13,16,-3,1,0
600039,1082206352,8,a5 b2 b6 c2 c5 d6 f1,13,16,-3,1,0
601615,1073752346,8,a2 a4 a5 b3 b6 c2 f1,16,13,3,1,0
601929,1073752598,8,a2 a3 a5 b4 b6 c2 f1,14,15,-1,1,0
602715,1073818130,8,a2 a5 b4 b6 c2 c5 f1,14,15,-1,1,0
602931,1082206226,8,a2 a5 b6 c2 c5 d6 f1,14,15,-1,1,0
603742,1074833680,8,a5 b3 b6 c2 c4 d3 f1,16,13,3,1,0
604106,1074801172,8,a3 a5 b4 b6 c2 d3 f1,14,15,-1,1,0
604743,1074866704,8,a5 b4 b6 c2 c5 d3 f1,14,15,-1,1,0
604959,1083254800,8,a5 b6 c2 c5 d3 d6 f1,14,15,-1,1,0
605626,1073768980,8,a3 a5 b4 b6 c2 c3 f1,13,16,-3,1,0
606369,1073834512,8,a5 b4 b6 c2 c3 c5 f1,13,16,-3,1,0
606585,1082222608,8,a5 b6 c2 c3 c5 d6 f1,13,16,-3,1,0
606810,1073752852,8,a3 a5 b3 b4 b6 c2 f1,14,15,-1,1,0
607515,1073818384,8,a5 b3 b4 b6 c2 c5 f1,14,15,-1,1,0
607731,1082206480,8,a5 b3 b6 c2 c5 d6 f1,14,15,-1,1,0
607794,1207970324,8,a3 a5 b4 b6 c2 e4 f1,14,15,-1,1,0
607917,1075849748,8,a3 a5 b4 b6 c2 d4 f1,13,16,-3,1,0
608082,1073785364,8,a3 a5 b4 b6 c2 c4 f1,14,15,-1,1,0
608266,1216415888,8,a5 b2 b6 c5 d6 e4 f1,13,16,-3,1,0
608287,1077946900,8,a3 a5 b4 b6 c2 d5 f1,14,15,-1,1,0
608302,1073818132,8,a3 a5 b4 b6 c2 c5 f1,13,16,-3,1,0
608312,1073753620,8,a3 a5 b4 b5 b6 c2 f1,14,15,-1,1,0
608321,1216415762,8,a2 a5 b6 c5 d6 e4 f1,14,15,-1,1,0
608323,1082141204,8,a3 a5 b4 b6 c2 d6 f1,13,16,-3,1,0
608324,1073883668,8,a3 a5 b4 b6 c2 c6 f1,14,15,-1,1,0
608518,1082206228,8,a3 a5 b6 c2 c5 d6 f1,13,16,-3,1,0
608569,1208035856,4,a5 b4 b6 c2 c5 e4 f1,14,15,-1,1,0
608835,1075915280,8,a5 b4 b6 c2 c5 d4 f1,13,16,-3,1,0
608980,21516448,8,a6 b2 c1 c3 d2 d5 e1,13,16,-3,1,0
609051,1084303376,8,a5 b6 c2 c5 d4 d6 f1,13,16,-3,1,0
609165,1073850896,8,a5 b4 b6 c2 c4 c5 f1,14,15,-1,1,0
609381,1082238992,8,a5 b6 c2 c4 c5 d6 f1,14,15,-1,1,0
609459,1073818136,8,a4 a5 b4 b6 c2 c5 f1,14,15,-1,1,0
609515,1208027792,8,a5 b2 b4 b6 c5 e4 f1,13,16,-3,1,0
609550,1078012432,8,a5 b4 b6 c2 c5 d5 f1,14,15,-1,1,0
609589,1208027666,8,a2 a5 b4 b6 c5 e4 f1,14,15,-1,1,0
609591,1082206736,8,a5 b4 b6 c2 c5 d6 f1,13,16,-3,1,0
609592,1073949200,8,a5 b4 b6 c2 c5 c6 f1,14,15,-1,1,0
609717,1082206232,8,a4 a5 b6 c2 c5 d6 f1,14,15,-1,1,0
609787,1207962260,8,a3 a5 b2 b4 b6 e4 f1,13,16,-3,1,0
609822,1086400528,8,a5 b6 c2 c5 d5 d6 f1,14,15,-1,1,0
609840,1207961882,8,a2 a4 a5 b3 b6 e4 f1,16,13,3,1,0
609847,1082207248,8,a5 b5 b6 c2 c5 d6 f1,14,15,-1,1,0
609854,1207962134,8,a2 a3 a5 b4 b6 e4 f1,14,15,-1,1,0
610537,17322208,8,a6 b1 b2 c1 c3 d2 e1,13,16,-3,1,0
611029,34873568,8,a6 b1 b2 c2 d1 d3 e2,17,12,5,1,0
611145,1073744282,8,a2 a4 a5 b2 b3 b6 f1,15,14,1,1,0
611394,1073744534,8,a2 a3 a5 b2 b4 b6 f1,13,16,-3,1,0
