unique_id,canonical_bitmask,orientations,canonical_coords,black_remaining,white_remaining,diff_black_minus_white,parity_possible
315019,4621408,8,a6 b1 b5 c4 c6 d1 d5,18,11,7,0
315021,1078101088,8,a6 b1 b5 c4 c6 d5 f1,18,11,7,0
315026,1078363168,8,a6 b5 c4 c6 d1 d5 f1,18,11,7,0
315247,2687621,8,a1 a3 b2 b4 c5 d2 d4,11,18,-7,0
315249,4465960,8,a4 a6 b3 b5 c2 d1 d5,18,11,7,0
315250,17367685,8,a1 a3 b2 b4 c5 d2 e1,11,18,-7,0
315252,67699333,8,a1 a3 b2 b4 c5 d2 e3,11,18,-7,0
315254,37758248,8,a4 a6 b3 b5 c2 d5 e2,18,11,7,0
315257,67639937,8,a1 b2 b4 b6 c1 d2 e3,11,18,-7,0
315259,76026497,8,a1 b2 b4 c1 d2 d6 e3,11,18,-7,0
315261,1077945640,8,a4 a6 b3 b5 c2 d5 f1,18,11,7,0
315278,1320232,8,a4 a6 b3 b5 c2 d1 d3,18,11,7,0
315279,18940549,8,a1 a3 b2 b4 c5 d4 e1,11,18,-7,0
315281,69272197,8,a1 a3 b2 b4 c5 d4 e3,11,18,-7,0
315283,34612520,8,a4 a6 b3 b5 c2 d3 e2,18,11,7,0
315286,69736577,8,a1 b2 b6 c1 d2 d4 e3,11,18,-7,0
315288,78123137,8,a1 b2 c1 d2 d4 d6 e3,11,18,-7,0
315290,1074799912,8,a4 a6 b3 b5 c2 d3 f1,18,11,7,0
315304,25232005,8,a1 a3 b2 b4 c5 d6 e1,11,18,-7,0
315306,75563653,8,a1 a3 b2 b4 c5 d6 e3,11,18,-7,0
315308,33826088,8,a4 a6 b3 b5 c2 d1 e2,18,11,7,0
315311,1644437768,8,a4 b3 c2 d1 e2 e6 f1,18,11,7,0
315313,1107697928,8,a4 b3 c2 c6 d1 e2 f1,18,11,7,0
315315,1074013480,8,a4 a6 b3 b5 c2 d1 f1,18,11,7,0
315317,67702929,8,a1 a5 b2 c1 c5 d2 e3,11,18,-7,0
315319,172098594,8,a2 a6 b5 c6 d5 e2 e4,18,11,7,0
315321,67639441,8,a1 a5 b2 b6 c1 d2 e3,11,18,-7,0
315323,76026001,8,a1 a5 b2 c1 d2 d6 e3,11,18,-7,0
315325,1212285986,8,a2 a6 b5 c6 d5 e4 f1,18,11,7,0
315337,167781672,8,a4 a6 b3 b5 c2 e2 e4,18,11,7,0
315340,67704961,8,a1 b2 b6 c1 c5 d2 e3,11,18,-7,0
315342,76091521,8,a1 b2 c1 c5 d2 d6 e3,11,18,-7,0
315344,1111761184,8,a6 b3 c2 d1 d5 e2 f1,18,11,7,0
315355,172098656,8,a6 b1 b5 c6 d5 e2 e4,18,11,7,0
315357,172360736,8,a6 b5 c6 d1 d5 e2 e4,18,11,7,0
315359,1107305768,8,a4 a6 b3 b5 c2 e2 f1,18,11,7,0
315370,76028033,8,a1 b2 b6 c1 d2 d6 e3,11,18,-7,0
315372,1212286048,8,a6 b1 b5 c6 d5 e4 f1,18,11,7,0
315377,1107697952,8,a6 b3 c2 c6 d1 e2 f1,18,11,7,0
315659,5506344,8,a4 a6 b3 b5 d1 d3 d5,18,11,7,0
315660,2626193,8,a1 a5 b2 b4 c1 d2 d4,11,18,-7,0
315662,2691713,8,a1 b2 b4 c1 c5 d2 d4,11,18,-7,0
315664,38798632,8,a4 a6 b3 b5 d3 d5 e2,18,11,7,0
315667,2628225,8,a1 b2 b4 b6 c1 d2 d4,11,18,-7,0
315669,5637408,8,a6 b3 b5 c6 d1 d3 d5,18,11,7,0
315671,1078986024,8,a4 a6 b3 b5 d3 d5 f1,18,11,7,0
315685,25690757,8,a1 a3 b2 b4 d2 d6 e1,11,18,-7,0
315687,76022405,8,a1 a3 b2 b4 d2 d6 e3,11,18,-7,0
315689,38012200,8,a4 a6 b3 b5 d1 d5 e2,18,11,7,0
315692,1778655240,8,a4 c2 d1 e2 e4 e6 f1,18,11,7,0
315694,1241915400,8,a4 c2 c6 d1 e2 e4 f1,18,11,7,0
315696,1078199592,8,a4 a6 b3 b5 d1 d5 f1,18,11,7,0
315698,594577,8,a1 a5 b2 b4 c1 c5 d2,11,18,-7,0
315700,37881122,8,a2 a6 b3 b5 c6 d5 e2,18,11,7,0
315702,531089,8,a1 a5 b2 b4 b6 c1 d2,11,18,-7,0
315704,4588834,8,a2 a6 b3 b5 c6 d1 d5,18,11,7,0
315706,1078068514,8,a2 a6 b3 b5 c6 d5 f1,18,11,7,0
315718,37889312,8,a6 b3 b5 c2 c6 d5 e2,18,11,7,0
315721,596609,8,a1 b2 b4 b6 c1 c5 d2,11,18,-7,0
315723,4597024,8,a6 b3 b5 c2 c6 d1 d5,18,11,7,0
315725,1078076704,8,a6 b3 b5 c2 c6 d5 f1,18,11,7,0
315736,37881184,8,a6 b1 b3 b5 c6 d5 e2,18,11,7,0
315738,38143264,8,a6 b3 b5 c6 d1 d5 e2,18,11,7,0
315740,1111491880,8,a4 a6 b3 b5 d5 e2 f1,18,11,7,0
315751,4588896,8,a6 b1 b3 b5 c6 d1 d5,18,11,7,0
315753,1078068576,8,a6 b1 b3 b5 c6 d5 f1,18,11,7,0
315758,1078330656,8,a6 b3 b5 c6 d1 d5 f1,18,11,7,0
315873,27263621,8,a1 a3 b2 b4 d4 d6 e1,11,18,-7,0
315875,77595269,8,a1 a3 b2 b4 d4 d6 e3,11,18,-7,0
315877,34866472,8,a4 a6 b3 b5 d1 d3 e2,18,11,7,0
315880,1644470280,8,a4 c2 c4 d1 e2 e6 f1,18,11,7,0
315882,1107730440,8,a4 c2 c4 c6 d1 e2 f1,18,11,7,0
315884,1075053864,8,a4 a6 b3 b5 d1 d3 f1,18,11,7,0
315886,2691217,8,a1 a5 b2 c1 c5 d2 d4,11,18,-7,0
315888,38929442,8,a2 a6 b5 c6 d3 d5 e2,18,11,7,0
315890,2627729,8,a1 a5 b2 b6 c1 d2 d4,11,18,-7,0
315892,5637154,8,a2 a6 b5 c6 d1 d3 d5,18,11,7,0
315894,1079116834,8,a2 a6 b5 c6 d3 d5 f1,18,11,7,0
315906,38937632,8,a6 b5 c2 c6 d3 d5 e2,18,11,7,0
315909,2693249,8,a1 b2 b6 c1 c5 d2 d4,11,18,-7,0
315911,5645344,8,a6 b5 c2 c6 d1 d3 d5,18,11,7,0
315913,1079125024,8,a6 b5 c2 c6 d3 d5 f1,18,11,7,0
315924,38929504,8,a6 b1 b5 c6 d3 d5 e2,18,11,7,0
315926,39191584,8,a6 b5 c6 d1 d3 d5 e2,18,11,7,0
315928,1107600416,8,a6 b5 c2 c4 d1 e2 f1,18,11,7,0
315939,5637216,8,a6 b1 b5 c6 d1 d3 d5,18,11,7,0
315941,1079116896,8,a6 b1 b5 c6 d3 d5 f1,18,11,7,0
315946,1079378976,8,a6 b5 c6 d1 d3 d5 f1,18,11,7,0
316022,92275333,8,a1 a3 b2 b4 d6 e1 e3,11,18,-7,0
316024,293601925,8,a1 a3 b2 b4 d6 e1 e5,11,18,-7,0
316026,2172650117,8,a1 a3 b2 b4 d6 e1 f2,11,18,-7,0
316028,4299555874,8,a2 a6 b5 c6 d1 d5 f3,18,11,7,0
316030,1610876200,8,a4 a6 b3 b5 d1 e6 f1,18,11,7,0
316042,168035624,8,a4 a6 b3 b5 d1 e2 e4,18,11,7,0
316045,1648631816,8,a4 c2 d1 d5 e2 e6 f1,18,11,7,0
316047,1111891976,8,a4 c2 c6 d1 d5 e2 f1,18,11,7,0
316049,1111760936,8,a4 a6 c2 d1 d5 e2 f1,18,11,7,0
316060,1644438536,8,a4 b5 c2 d1 e2 e6 f1,18,11,7,0
316062,1107698696,8,a4 b5 c2 c6 d1 e2 f1,18,11,7,0
316064,1107559720,8,a4 a6 b3 b5 d1 e2 f1,18,11,7,0
316075,1644568584,8,a4 c2 c6 d1 e2 e6 f1,18,11,7,0
316077,1644437544,8,a4 a6 c2 d1 e2 e6 f1,18,11,7,0
316082,1107697704,8,a4 a6 c2 c6 d1 e2 f1,18,11,7,0
316093,37889058,8,a2 a6 b5 c2 c6 d5 e2,18,11,7,0
316095,596113,8,a1 a5 b2 b6 c1 c5 d2,11,18,-7,0
316097,4596770,8,a2 a6 b5 c2 c6 d1 d5,18,11,7,0
316099,1078076450,8,a2 a6 b5 c2 c6 d5 f1,18,11,7,0
316108,37880930,8,a2 a6 b1 b5 c6 d5 e2,18,11,7,0
316110,38143010,8,a2 a6 b5 c6 d1 d5 e2,18,11,7,0
316112,1111622690,8,a2 a6 b5 c6 d5 e2 f1,18,11,7,0
316118,4588642,8,a2 a6 b1 b5 c6 d1 d5,18,11,7,0
316120,1078068322,8,a2 a6 b1 b5 c6 d5 f1,18,11,7,0
316125,1078330402,8,a2 a6 b5 c6 d1 d5 f1,18,11,7,0
316178,37889120,8,a6 b1 b5 c2 c6 d5 e2,18,11,7,0
316180,38151200,8,a6 b5 c2 c6 d1 d5 e2,18,11,7,0
316182,1111630880,8,a6 b5 c2 c6 d5 e2 f1,18,11,7,0
316193,4596832,8,a6 b1 b5 c2 c6 d1 d5,18,11,7,0
316195,1078076512,8,a6 b1 b5 c2 c6 d5 f1,18,11,7,0
316200,1078338592,8,a6 b5 c2 c6 d1 d5 f1,18,11,7,0
316236,38143072,8,a6 b1 b5 c6 d1 d5 e2,18,11,7,0
316238,1111622752,8,a6 b1 b5 c6 d5 e2 f1,18,11,7,0
316243,1107698720,8,a6 b5 c2 c6 d1 e2 f1,18,11,7,0
318332,88197,8,a1 a3 b2 b6 c1 c3 c5,11,18,-7,0
318335,1213544,8,a4 a6 b1 b5 c4 c6 d3,18,11,7,0
318337,427112,8,a4 a6 b1 b5 c4 c6 d1,18,11,7,0
318338,67131525,8,a1 a3 b2 b6 c1 c3 e3,11,18,-7,0
318340,33719400,8,a4 a6 b1 b5 c4 c6 e2,18,11,7,0
318342,2147506309,4,a1 a3 b2 b6 c1 c3 f2,11,18,-7,0
318344,2155892869,8,a1 a3 b2 c1 c3 d6 f2,11,18,-7,0
318346,1073906792,8,a4 a6 b1 b5 c4 c6 f1,18,11,7,0
318364,1188968,8,a4 a6 b1 b5 c2 c6 d3,18,11,7,0
318366,402536,8,a4 a6 b1 b5 c2 c6 d1,18,11,7,0
318367,67180677,8,a1 a3 b2 b6 c1 c5 e3,11,18,-7,0
318369,33694824,8,a4 a6 b1 b5 c2 c6 e2,18,11,7,0
318371,2147555461,8,a1 a3 b2 b6 c1 c5 f2,11,18,-7,0
318373,2222985349,8,a1 a3 b2 c1 d6 e3 f2,11,18,-7,0
318375,1073882216,8,a4 a6 b1 b5 c2 c6 f1,18,11,7,0
318401,1442920,8,a4 a6 b1 b5 c6 d1 d3,18,11,7,0
318402,69212293,8,a1 a3 b2 b6 c1 d4 e3,11,18,-7,0
318404,34735208,8,a4 a6 b1 b5 c6 d3 e2,18,11,7,0
318406,2149587077,4,a1 a3 b2 b6 c1 d4 f2,11,18,-7,0
318408,2157973637,8,a1 a3 b2 c1 d4 d6 f2,11,18,-7,0
318410,1074922600,8,a4 a6 b1 b5 c6 d3 f1,18,11,7,0
318421,75503749,8,a1 a3 b2 b6 c1 d6 e3,11,18,-7,0
318423,33948776,8,a4 a6 b1 b5 c6 d1 e2,18,11,7,0
318425,2155878533,8,a1 a3 b2 b6 c1 d6 f2,11,18,-7,0
318427,4295361640,8,a4 a6 b1 b5 c6 d1 f3,18,11,7,0
318430,167904360,8,a4 a6 b1 b5 c6 e2 e4,18,11,7,0
318433,2155942021,8,a1 a3 b2 c1 c5 d6 f2,11,18,-7,0
318435,1208091752,8,a4 a6 b1 b5 c6 e4 f1,18,11,7,0
318443,2415925381,4,a1 a3 b2 b6 c1 e5 f2,11,18,-7,0
318445,2424311941,8,a1 a3 b2 c1 d6 e5 f2,11,18,-7,0
318447,1107428456,8,a4 a6 b1 b5 c6 e2 f1,18,11,7,0
318452,5939396642,4,a2 a6 d1 e2 e6 f1 f3,18,11,7,0
318457,5368841320,8,a4 a6 b1 b5 c6 f1 f3,18,11,7,0
318705,608389,8,a1 a3 b2 b6 c3 c5 d2,11,18,-7,0
318707,1090664,8,a4 a6 b1 b5 c2 c4 d3,18,11,7,0
318709,304232,8,a4 a6 b1 b5 c2 c4 d1,18,11,7,0
318710,16861317,8,a1 a3 b2 b6 c3 c5 e1,11,18,-7,0
318712,67192965,8,a1 a3 b2 b6 c3 c5 e3,11,18,-7,0
318714,33596520,8,a4 a6 b1 b5 c2 c4 e2,18,11,7,0
318717,1645478146,8,a2 b3 d1 d3 e2 e6 f1,18,11,7,0
318719,1108738306,8,a2 b3 c6 d1 d3 e2 f1,18,11,7,0
318721,1073783912,8,a4 a6 b1 b5 c2 c4 f1,18,11,7,0
318757,2640005,8,a1 a3 b2 b6 c3 d2 d4,11,18,-7,0
318759,4490344,8,a4 a6 b1 b5 c4 d1 d5,18,11,7,0
318760,17320069,8,a1 a3 b2 b6 c3 d2 e1,11,18,-7,0
318762,67651717,8,a1 a3 b2 b6 c3 d2 e3,11,18,-7,0
318764,37782632,8,a4 a6 b1 b5 c4 d5 e2,18,11,7,0
318767,1779695618,8,a2 d1 d3 e2 e4 e6 f1,18,11,7,0
318769,1242955778,8,a2 c6 d1 d3 e2 e4 f1,18,11,7,0
318771,1077970024,8,a4 a6 b1 b5 c4 d5 f1,18,11,7,0
318788,1344616,8,a4 a6 b1 b5 c4 d1 d3,18,11,7,0
318789,18892933,8,a1 a3 b2 b6 c3 d4 e1,11,18,-7,0
318791,69224581,8,a1 a3 b2 b6 c3 d4 e3,11,18,-7,0
318793,34636904,8,a4 a6 b1 b5 c4 d3 e2,18,11,7,0
318796,1645510658,8,a2 c4 d1 d3 e2 e6 f1,18,11,7,0
318798,1108770818,8,a2 c4 c6 d1 d3 e2 f1,18,11,7,0
318800,1074824296,8,a4 a6 b1 b5 c4 d3 f1,18,11,7,0
318814,25184389,8,a1 a3 b2 b6 c3 d6 e1,11,18,-7,0
318816,75516037,8,a1 a3 b2 b6 c3 d6 e3,11,18,-7,0
318818,33850472,8,a4 a6 b1 b5 c4 d1 e2,18,11,7,0
318821,1645477898,8,a2 a4 d1 d3 e2 e6 f1,18,11,7,0
318823,1108738058,8,a2 a4 c6 d1 d3 e2 f1,18,11,7,0
318826,83904645,8,a1 a3 b2 b6 c3 e1 e3,11,18,-7,0
318828,285231237,8,a1 a3 b2 b6 c3 e1 e5,11,18,-7,0
318830,2147506321,8,a1 a5 b2 b6 c1 c3 f2,11,18,-7,0
318832,2155892881,8,a1 a5 b2 c1 c3 d6 f2,11,18,-7,0
318834,1610646632,8,a4 a6 b1 b5 c4 e6 f1,18,11,7,0
318846,167806056,8,a4 a6 b1 b5 c4 e2 e4,18,11,7,0
318849,1649672194,8,a2 d1 d3 d5 e2 e6 f1,18,11,7,0
318851,1112932354,8,a2 c6 d1 d3 d5 e2 f1,18,11,7,0
318853,1112801314,8,a2 a6 d1 d3 d5 e2 f1,18,11,7,0
318864,1645478914,8,a2 b5 d1 d3 e2 e6 f1,18,11,7,0
318866,1108739074,8,a2 b5 c6 d1 d3 e2 f1,18,11,7,0
318868,1107330152,8,a4 a6 b1 b5 c4 e2 f1,18,11,7,0
318879,1645608962,8,a2 c6 d1 d3 e2 e6 f1,18,11,7,0
318881,1645477922,8,a2 a6 d1 d3 e2 e6 f1,18,11,7,0
318886,1108738082,8,a2 a6 c6 d1 d3 e2 f1,18,11,7,0
319106,2689157,8,a1 a3 b2 b6 c5 d2 d4,11,18,-7,0
319108,4465768,8,a4 a6 b1 b5 c2 d1 d5,18,11,7,0
319109,17369221,8,a1 a3 b2 b6 c5 d2 e1,11,18,-7,0
319111,67700869,8,a1 a3 b2 b6 c5 d2 e3,11,18,-7,0
319113,37758056,8,a4 a6 b1 b5 c2 d5 e2,18,11,7,0
319116,1778647298,8,a2 b3 d1 e2 e4 e6 f1,18,11,7,0
319118,1241907458,8,a2 b3 c6 d1 e2 e4 f1,18,11,7,0
319120,1077945448,8,a4 a6 b1 b5 c2 d5 f1,18,11,7,0
319137,1320040,8,a4 a6 b1 b5 c2 d1 d3,18,11,7,0
319138,18942085,8,a1 a3 b2 b6 c5 d4 e1,11,18,-7,0
319140,69273733,8,a1 a3 b2 b6 c5 d4 e3,11,18,-7,0
319142,34612328,8,a4 a6 b1 b5 c2 d3 e2,18,11,7,0
319145,1644462338,8,a2 b3 c4 d1 e2 e6 f1,18,11,7,0
319147,1107722498,8,a2 b3 c4 c6 d1 e2 f1,18,11,7,0
319149,1074799720,8,a4 a6 b1 b5 c2 d3 f1,18,11,7,0
319163,25233541,8,a1 a3 b2 b6 c5 d6 e1,11,18,-7,0
319165,75565189,8,a1 a3 b2 b6 c5 d6 e3,11,18,-7,0
319167,33825896,8,a4 a6 b1 b5 c2 d1 e2,18,11,7,0
319170,1644429578,8,a2 a4 b3 d1 e2 e6 f1,18,11,7,0
319172,1107689738,8,a2 a4 b3 c6 d1 e2 f1,18,11,7,0
319175,83953797,8,a1 a3 b2 b6 c5 e1 e3,11,18,-7,0
319177,285280389,8,a1 a3 b2 b6 c5 e1 e5,11,18,-7,0
319179,2164328581,8,a1 a3 b2 b6 c5 e1 f2,11,18,-7,0
319181,2222985361,8,a1 a5 b2 c1 d6 e3 f2,11,18,-7,0
319183,1610622056,8,a4 a6 b1 b5 c2 e6 f1,18,11,7,0
319195,167781480,8,a4 a6 b1 b5 c2 e2 e4,18,11,7,0
319198,1648623874,8,a2 b3 d1 d5 e2 e6 f1,18,11,7,0
319200,1111884034,8,a2 b3 c6 d1 d5 e2 f1,18,11,7,0
319202,1111752994,8,a2 a6 b3 d1 d5 e2 f1,18,11,7,0
319213,1644430594,8,a2 b3 b5 d1 e2 e6 f1,18,11,7,0
319215,1107690754,8,a2 b3 b5 c6 d1 e2 f1,18,11,7,0
319217,1107305576,8,a4 a6 b1 b5 c2 e2 f1,18,11,7,0
319228,1644560642,8,a2 b3 c6 d1 e2 e6 f1,18,11,7,0
319230,1644429602,8,a2 a6 b3 d1 e2 e6 f1,18,11,7,0
319235,1107689762,8,a2 a6 b3 c6 d1 e2 f1,18,11,7,0
319516,5506152,8,a4 a6 b1 b5 d1 d3 d5,18,11,7,0
319517,19400837,8,a1 a3 b2 b6 d2 d4 e1,11,18,-7,0
319519,69732485,8,a1 a3 b2 b6 d2 d4 e3,11,18,-7,0
319521,38798440,8,a4 a6 b1 b5 d3 d5 e2,18,11,7,0
319524,1778679810,8,a2 c4 d1 e2 e4 e6 f1,18,11,7,0
319526,1241939970,8,a2 c4 c6 d1 e2 e4 f1,18,11,7,0
319528,1078985832,8,a4 a6 b1 b5 d3 d5 f1,18,11,7,0
319542,25692293,8,a1 a3 b2 b6 d2 d6 e1,11,18,-7,0
319544,76023941,8,a1 a3 b2 b6 d2 d6 e3,11,18,-7,0
319546,38012008,8,a4 a6 b1 b5 d1 d5 e2,18,11,7,0
319549,1778647050,8,a2 a4 d1 e2 e4 e6 f1,18,11,7,0
319551,1241907210,8,a2 a4 c6 d1 e2 e4 f1,18,11,7,0
319554,84412549,8,a1 a3 b2 b6 d2 e1 e3,11,18,-7,0
319556,285739141,8,a1 a3 b2 b6 d2 e1 e5,11,18,-7,0
319558,2147490449,8,a1 a5 b2 b4 b6 c1 f2,11,18,-7,0
319560,2155877009,8,a1 a5 b2 b4 c1 d6 f2,11,18,-7,0
319562,1614808168,8,a4 a6 b1 b5 d5 e6 f1,18,11,7,0
319574,171967592,8,a4 a6 b1 b5 d5 e2 e4,18,11,7,0
319577,1782841346,8,a2 d1 d5 e2 e4 e6 f1,18,11,7,0
319579,1246101506,8,a2 c6 d1 d5 e2 e4 f1,18,11,7,0
319581,1212154984,8,a4 a6 b1 b5 d5 e4 f1,18,11,7,0
319592,1778648066,8,a2 b5 d1 e2 e4 e6 f1,18,11,7,0
319594,1241908226,8,a2 b5 c6 d1 e2 e4 f1,18,11,7,0
319596,1111491688,8,a4 a6 b1 b5 d5 e2 f1,18,11,7,0
319607,1778778114,8,a2 c6 d1 e2 e4 e6 f1,18,11,7,0
319609,1778647074,8,a2 a6 d1 e2 e4 e6 f1,18,11,7,0
319614,1241907234,8,a2 a6 c6 d1 e2 e4 f1,18,11,7,0
319728,27265157,8,a1 a3 b2 b6 d4 d6 e1,11,18,-7,0
319730,77596805,8,a1 a3 b2 b6 d4 d6 e3,11,18,-7,0
319732,34866280,8,a4 a6 b1 b5 d1 d3 e2,18,11,7,0
319735,1644462090,8,a2 a4 c4 d1 e2 e6 f1,18,11,7,0
319737,1107722250,8,a2 a4 c4 c6 d1 e2 f1,18,11,7,0
319740,85985413,8,a1 a3 b2 b6 d4 e1 e3,11,18,-7,0
319742,287312005,8,a1 a3 b2 b6 d4 e1 e5,11,18,-7,0
319744,2149587089,8,a1 a5 b2 b6 c1 d4 f2,11,18,-7,0
319746,2157973649,8,a1 a5 b2 c1 d4 d6 f2,11,18,-7,0
319748,1611662440,8,a4 a6 b1 b5 d3 e6 f1,18,11,7,0
319760,168821864,8,a4 a6 b1 b5 d3 e2 e4,18,11,7,0
319763,1648656386,8,a2 c4 d1 d5 e2 e6 f1,18,11,7,0
319765,1111916546,8,a2 c4 c6 d1 d5 e2 f1,18,11,7,0
319767,1111785506,8,a2 a6 c4 d1 d5 e2 f1,18,11,7,0
319778,1644463106,8,a2 b5 c4 d1 e2 e6 f1,18,11,7,0
319780,1107723266,8,a2 b5 c4 c6 d1 e2 f1,18,11,7,0
319782,1107592226,8,a2 a6 b5 c4 d1 e2 f1,18,11,7,0
319793,1644593154,8,a2 c4 c6 d1 e2 e6 f1,18,11,7,0
319795,1644462114,8,a2 a6 c4 d1 e2 e6 f1,18,11,7,0
319800,1107722274,8,a2 a6 c4 c6 d1 e2 f1,18,11,7,0
319875,92276869,8,a1 a3 b2 b6 d6 e1 e3,11,18,-7,0
319877,293603461,8,a1 a3 b2 b6 d6 e1 e5,11,18,-7,0
319879,2172651653,8,a1 a3 b2 b6 d6 e1 f2,11,18,-7,0
319881,4832101480,8,a4 a6 b1 b5 d1 e6 f3,18,11,7,0
319893,168035432,8,a4 a6 b1 b5 d1 e2 e4,18,11,7,0
319896,1648623626,8,a2 a4 d1 d5 e2 e6 f1,18,11,7,0
319898,1111883786,8,a2 a4 c6 d1 d5 e2 f1,18,11,7,0
319909,1644430346,8,a2 a4 b5 d1 e2 e6 f1,18,11,7,0
319911,1107690506,8,a2 a4 b5 c6 d1 e2 f1,18,11,7,0
319922,1644560394,8,a2 a4 c6 d1 e2 e6 f1,18,11,7,0
319937,352323717,8,a1 a3 b2 b6 e1 e3 e5,11,18,-7,0
319939,2147555473,8,a1 a5 b2 b6 c1 c5 f2,11,18,-7,0
319941,2155942033,8,a1 a5 b2 c1 c5 d6 f2,11,18,-7,0
319943,1744831592,8,a4 a6 b1 b5 e4 e6 f1,18,11,7,0
319952,2415925393,8,a1 a5 b2 b6 c1 e5 f2,11,18,-7,0
319954,2424311953,8,a1 a5 b2 c1 d6 e5 f2,11,18,-7,0
319956,1644168296,8,a4 a6 b1 b5 e2 e6 f1,18,11,7,0
319962,2155878545,8,a1 a5 b2 b6 c1 d6 f2,11,18,-7,0
319964,5939134562,8,a2 a6 b1 e2 e6 f1 f3,18,11,7,0
319969,5905581160,8,a4 a6 b1 b5 e6 f1 f3,18,11,7,0
320022,1648624642,8,a2 b5 d1 d5 e2 e6 f1,18,11,7,0
320024,1111884802,8,a2 b5 c6 d1 d5 e2 f1,18,11,7,0
320026,1111753762,8,a2 a6 b5 d1 d5 e2 f1,18,11,7,0
320037,1648754690,8,a2 c6 d1 d5 e2 e6 f1,18,11,7,0
320039,1648623650,8,a2 a6 d1 d5 e2 e6 f1,18,11,7,0
320044,1111883810,8,a2 a6 c6 d1 d5 e2 f1,18,11,7,0
320080,1644561410,8,a2 b5 c6 d1 e2 e6 f1,18,11,7,0
320082,1644430370,8,a2 a6 b5 d1 e2 e6 f1,18,11,7,0
320087,1107690530,8,a2 a6 b5 c6 d1 e2 f1,18,11,7,0
320118,1221672,8,a4 a6 b5 c2 c4 c6 d3,18,11,7,0
320120,435240,8,a4 a6 b5 c2 c4 c6 d1,18,11,7,0
320121,67195013,4,a1 a3 b2 c1 c3 c5 e3,11,18,-7,0
320123,33727528,8,a4 a6 b5 c2 c4 c6 e2,18,11,7,0
320126,75518085,8,a1 a3 b2 c1 c3 d6 e3,11,18,-7,0
320128,1073914920,8,a4 a6 b5 c2 c4 c6 f1,18,11,7,0
320140,1475624,8,a4 a6 b5 c4 c6 d1 d3,18,11,7,0
320141,34767912,4,a4 a6 b5 c4 c6 d3 e2,18,11,7,0
320143,1074955304,4,a4 a6 b5 c4 c6 d3 f1,18,11,7,0
320151,33981480,8,a4 a6 b5 c4 c6 d1 e2,18,11,7,0
320153,4295394344,4,a4 a6 b5 c4 c6 d1 f3,18,11,7,0
320155,1074168872,8,a4 a6 b5 c4 c6 d1 f1,18,11,7,0
320157,1107461160,4,a4 a6 b5 c4 c6 e2 f1,18,11,7,0
320255,1451048,8,a4 a6 b5 c2 c6 d1 d3,18,11,7,0
320256,69275781,4,a1 a3 b2 c1 c5 d4 e3,11,18,-7,0
320258,34743336,8,a4 a6 b5 c2 c6 d3 e2,18,11,7,0
320261,77598853,8,a1 a3 b2 c1 d4 d6 e3,11,18,-7,0
320263,1074930728,8,a4 a6 b5 c2 c6 d3 f1,18,11,7,0
320273,75567237,8,a1 a3 b2 c1 c5 d6 e3,11,18,-7,0
320275,33956904,8,a4 a6 b5 c2 c6 d1 e2,18,11,7,0
320278,4295369768,8,a4 a6 b5 c2 c6 d1 f3,18,11,7,0
320280,1074144296,8,a4 a6 b5 c2 c6 d1 f1,18,11,7,0
320281,167912488,4,a4 a6 b5 c2 c6 e2 e4,18,11,7,0
320283,1208099880,4,a4 a6 b5 c2 c6 e4 f1,18,11,7,0
320292,168166440,8,a4 a6 b5 c6 d1 e2 e4,18,11,7,0
320294,1107436584,8,a4 a6 b5 c2 c6 e2 f1,18,11,7,0
320302,1208353832,8,a4 a6 b5 c6 d1 e4 f1,18,11,7,0
320349,34997288,8,a4 a6 b5 c6 d1 d3 e2,18,11,7,0
320351,4296410152,4,a4 a6 b5 c6 d1 d3 f3,18,11,7,0
320353,1075184680,8,a4 a6 b5 c6 d1 d3 f1,18,11,7,0
320355,1108476968,4,a4 a6 b5 c6 d3 e2 f1,18,11,7,0
320375,4328916008,4,a4 a6 b5 c6 d1 e2 f3,18,11,7,0
320377,1107690536,8,a4 a6 b5 c6 d1 e2 f1,18,11,7,0
320380,5369103400,4,a4 a6 b5 c6 d1 f1 f3,18,11,7,0
322039,2703493,8,a1 a3 b2 c3 c5 d2 d4,11,18,-7,0
322041,4498472,8,a4 a6 b5 c2 c4 d1 d5,18,11,7,0
322042,17383557,8,a1 a3 b2 c3 c5 d2 e1,11,18,-7,0
322044,67195521,8,a1 b2 b4 c1 c3 c5 e3,11,18,-7,0
322046,37790760,8,a4 a6 b5 c2 c4 d5 e2,18,11,7,0
322049,67132033,8,a1 b2 b4 b6 c1 c3 e3,11,18,-7,0
322051,75518593,8,a1 b2 b4 c1 c3 d6 e3,11,18,-7,0
322053,1077978152,8,a4 a6 b5 c2 c4 d5 f1,18,11,7,0
322070,1352744,8,a4 a6 b5 c2 c4 d1 d3,18,11,7,0
322071,18956421,8,a1 a3 b2 c3 c5 d4 e1,11,18,-7,0
322073,69288069,8,a1 a3 b2 c3 c5 d4 e3,11,18,-7,0
322075,34645032,8,a4 a6 b5 c2 c4 d3 e2,18,11,7,0
322078,69228673,8,a1 b2 b6 c1 c3 d4 e3,11,18,-7,0
322080,77615233,8,a1 b2 c1 c3 d4 d6 e3,11,18,-7,0
322082,1074832424,8,a4 a6 b5 c2 c4 d3 f1,18,11,7,0
